member,event_id,scenario,time,lat,lon,pn_ensemble_gaussian,pn_thermo_ML_gaussian,pn_dynamical_adjustment_local_gaussian,pn_adjusted_thermo_ML_gaussian
r1i1p1f1,59,factual,2006-12-16 12:00:00,51.9126,289.55606,0.9439842734657165,0.9970587986993931,0.9778986015686506,1.0
r1i1p1f1,60,factual,2006-12-16 12:00:00,67.26135,162.80864,0.9996386540216181,0.9970380881614938,0.9717973018285421,0.9999999950611104
r1i1p1f1,61,factual,2007-01-16 12:00:00,16.764086,351.4375,0.9394513275694213,0.9973063030434278,0.9996898371935922,0.9998884244592448
r1i1p1f1,62,factual,2007-01-16 12:00:00,24.908451,81.5,0.736772039982081,0.9711100069561279,0.8344648559534704,0.9779764175271033
r1i1p1f1,63,factual,2007-02-15 00:00:00,33.571102,276.2097,0.8000225262544525,0.8346026505591597,0.9946141635269713,0.9997544133604354
r1i1p1f1,64,factual,2007-02-15 00:00:00,60.65948,103.308014,0.9536200173483561,0.986088906500635,0.9968761963399427,0.9999991270650986
r1i1p1f1,65,factual,2007-02-15 00:00:00,53.331074,12.108434,0.9157890007965929,0.9267235295740737,0.9789755921597586,0.9999663566913559
r1i1p1f1,66,factual,2007-03-16 12:00:00,15.459817,44.313725,0.7508962452380445,0.9944059657273756,0.9930279489852957,0.9983732580149739
r1i1p1f1,67,factual,2007-03-16 12:00:00,34.42037,253.84616,0.9144138744198481,0.9191090526120591,0.8539399261591463,0.9915005731130664
r1i1p1f1,68,factual,2007-06-16 00:00:00,-19.80634,133.90625,0.8131722199621618,0.9464023258009853,0.7796352838637993,0.9877089444598748
r1i1p1f1,69,factual,2007-07-16 12:00:00,-20.510773,136.11446,0.9791683828921577,0.9741936118596743,0.8600218188104611,0.9971310610928429
r1i1p1f1,70,factual,2007-09-16 00:00:00,44.962715,256.47058,0.95426626602587,0.8118332889338333,0.902346682240607,0.9874217099538495
r1i1p1f1,71,factual,2007-12-16 12:00:00,58.882328,250.78629,0.97252151270824,0.906787946508943,0.8639241513503443,0.9920405999045822
r1i1p1f1,72,factual,2008-01-16 12:00:00,63.569878,73.07692,0.9999719231764633,0.9584590802661102,0.9792976448198156,0.9982880589077701
r1i1p1f1,73,factual,2008-02-15 12:00:00,-31.83501,145.14285,0.8584750207126856,0.9894354598411331,0.9688233744281597,0.998948296402653
r1i1p1f1,74,factual,2008-02-15 12:00:00,33.03636,268.19766,0.8346771296165049,0.9396812210648235,0.9899990987499775,0.9997714985168107
r1i1p1f1,75,factual,2008-05-16 12:00:00,-87.67358,98.32353,0.9623539820773162,0.8190568629603353,0.7095891750290053,0.8970682084153305
r1i1p1f1,76,factual,2008-05-16 12:00:00,-84.90371,318.92856,0.9662043925485228,0.7777977741184938,0.7667630642506041,0.9076028840346785
r1i1p1f1,77,factual,2008-05-16 12:00:00,25.970455,7.5609756,0.6939746248925365,0.9859553765555313,0.7908291203437385,0.9639763207437456
r1i1p1f1,78,factual,2008-07-16 12:00:00,-78.21719,64.17397,0.9210946383197904,0.8066423768763313,0.9192883980538404,0.9807511816858736
r1i1p1f1,79,factual,2008-08-16 12:00:00,-23.09419,21.71875,0.8878739060429444,0.9732936371432779,0.9402786822180522,0.9946971370785908
r1i1p1f1,80,factual,2008-08-16 12:00:00,54.82931,33.601696,0.9676659172655604,0.902818581663367,0.9293430950857952,0.9989041014965392
r1i1p1f1,81,factual,2008-09-16 00:00:00,-75.0628,6.689189,0.8938613141732018,0.6468577690153567,0.4983959551861761,0.7461512026750924
r1i1p1f1,82,factual,2008-11-16 00:00:00,68.14425,149.45055,0.9807595700710021,0.9935080977792976,0.9968882348915308,0.9999999952724968
r1i1p1f1,83,factual,2008-11-16 00:00:00,68.6436,277.98914,0.9998867351923026,0.9567468551843485,0.9150222481514212,0.999983608122167
r1i1p1f1,84,factual,2008-12-16 12:00:00,51.71831,133.85715,0.9720926623486442,0.989169280734658,0.9977310353266218,0.9999997775769704
r1i1p1f1,85,factual,2008-12-16 12:00:00,65.199005,124.67391,0.8919390070463977,0.9759218358039949,0.9808379555360855,0.9999999625729258
r1i1p1f1,86,factual,2009-01-16 12:00:00,20.075335,353.19766,0.6931483879197348,0.9971693524430797,0.9874713137905168,0.997737248038246
r1i1p1f1,87,factual,2009-01-16 12:00:00,24.684954,7.4122806,0.7276069692742273,0.992216581337942,0.7752078431682854,0.9530372430505591
r1i1p1f1,88,factual,2009-01-16 12:00:00,57.787136,237.93814,0.9752667326297865,0.8317108663110468,0.9091607006357011,0.9860927913246631
r1i1p1f1,89,factual,2009-01-16 12:00:00,72.86517,317.3951,0.9577649867660659,0.9934397333527788,0.9904517174233266,0.9999713157382899
r1i1p1f1,90,factual,2009-02-15 00:00:00,57.081867,291.40625,0.9800168259172156,0.9842918466193217,0.9441612791767668,0.9999957449267157
r1i1p1f1,91,factual,2009-02-15 00:00:00,65.46516,206.3158,0.9737996249701932,0.9896235496494735,0.9738311916034269,0.9997610908752174
r1i1p1f1,92,factual,2009-03-16 12:00:00,30.354021,254.93243,0.9606365457907,0.9561115262187058,0.8373308589742798,0.9926066856651792
r1i1p1f1,93,factual,2009-04-16 00:00:00,20.54267,100.588234,0.959056988009983,0.9900283481558917,0.9771098865774636,0.9991375214455837
r1i1p1f1,94,factual,2009-05-16 12:00:00,-89.147156,180.88235,0.9138916575749455,0.7368144438745978,0.8102120300583695,0.8004991196718639
r1i1p1f1,95,factual,2009-05-16 12:00:00,-12.450704,305.55554,0.6691151287303062,0.9999023040397964,0.9861118374688403,0.9841825896741629
r1i1p1f1,96,factual,2009-05-16 12:00:00,5.561108,33.548386,0.6775560638028584,0.9743740009135816,0.9869095380691796,0.9932723485571158
r1i1p1f1,97,factual,2009-05-16 12:00:00,22.234486,100.202705,0.866740864285108,0.9515437654574131,0.920510723629967,0.9944291721764951
r1i1p1f1,98,factual,2009-06-16 00:00:00,-75.65602,6.1842103,0.9308051524803069,0.6712622730225305,0.5177141997669856,0.7712964657606984
r1i1p1f1,99,factual,2009-06-16 00:00:00,-76.19719,87.56944,0.9609510695270167,0.5059068896263659,0.6516510343085484,0.9026404552596434
r1i1p1f1,100,factual,2009-06-16 00:00:00,-25.540909,130.0,0.8093938034276098,0.9447297531974782,0.7793638095940646,0.9836566871495335
r1i1p1f1,101,factual,2009-06-16 00:00:00,-13.563379,313.66666,0.8633553116783799,0.9936325552909357,0.9885764608898117,0.994213666877434
r1i1p1f1,102,factual,2009-06-16 00:00:00,8.670423,30.15,0.840735044186363,0.9940455083021328,0.9986606537881765,0.9992912258509138
r1i1p1f1,103,factual,2009-07-16 12:00:00,-87.54667,146.25278,0.9952912258479948,0.7606153953947778,0.8102698421360082,0.9001593969753408
r1i1p1f1,104,factual,2009-07-16 12:00:00,-32.094307,296.41306,0.7768945822761628,0.8617688677585444,0.6482606422310749,0.8116926696486647
r1i1p1f1,105,factual,2009-07-16 12:00:00,22.890387,81.44927,0.9165995769870743,0.9988339044534912,0.9964378857103983,0.9999438676640887
r1i1p1f1,106,factual,2009-08-16 12:00:00,9.2848,34.31818,0.8540054193153925,0.9954336481212704,0.9994977097124181,0.9997421175769075
r1i1p1f1,107,factual,2009-09-16 00:00:00,-76.545265,152.85715,0.8899457751631987,0.7377168716957716,0.899277042688112,0.986297728748041
r1i1p1f1,108,factual,2009-09-16 00:00:00,1.5898783,33.347458,0.7748008676380922,0.9974434710225724,0.9994259289193088,0.9997253479021292
r1i1p1f1,109,factual,2009-10-16 12:00:00,0.40890503,303.0645,0.8296318243992689,0.9965453512596734,0.7904532837494198,0.896882548797544
r1i1p1f1,110,factual,2009-10-16 12:00:00,4.445302,23.253426,0.7306772138788202,0.9989903848047782,0.999825997972368,0.9998213637012643
r1i1p1f1,111,factual,2009-11-16 00:00:00,-14.090327,308.719,0.7297306946023685,0.9999648107724776,0.999933070850452,0.9999621278622339
r1i1p1f1,112,factual,2009-11-16 00:00:00,16.377775,19.248466,0.8644943541938597,0.9978393091787116,0.9621605874434572,0.9814384363993192
r1i1p1f1,113,factual,2009-11-16 00:00:00,33.352573,77.090164,0.8599081790974674,0.9876782700108538,0.9429527874487174,0.9039564363844214
r1i1p1f1,114,factual,2009-11-16 00:00:00,73.33097,327.04166,0.9977704038604813,0.9851342634294431,0.9937528919468296,0.9990513861174243
r1i1p1f1,115,factual,2009-12-16 12:00:00,-18.370222,295.59525,0.8124178646130779,0.9996849832986202,0.9698196585994724,0.9559553384331553
r1i1p1f1,116,factual,2009-12-16 12:00:00,-1.4526577,298.17517,0.6482646329347947,0.9999278780026768,0.9874658789937962,0.9876441734440989
r1i1p1f1,117,factual,2009-12-16 12:00:00,33.08337,104.63964,0.997167087883558,0.9821644752504436,0.9815594974222673,0.9674385610989007
r1i1p1f1,118,factual,2010-01-16 12:00:00,-24.304955,136.02174,0.8461613788362435,0.9826751993369278,0.8769552807535457,0.9985364794032725
r1i1p1f1,119,factual,2010-01-16 12:00:00,-27.314861,22.903225,0.8121168975339198,0.9752673396764867,0.9671468004044044,0.9992272111384283
r1i1p1f1,120,factual,2010-01-16 12:00:00,-4.3539495,289.21738,0.7483844041533292,0.9999827074383129,0.9896249170421744,0.9819307695193432
r1i1p1f1,121,factual,2010-01-16 12:00:00,13.393992,22.69174,0.6114382645325452,0.9999306395222174,0.99423330652667,0.9993518744154604
r1i1p1f1,122,factual,2010-01-16 12:00:00,11.368837,353.20312,0.7511600833325776,0.9999670994210984,0.9999998454702403,0.999999998259668
r1i1p1f1,123,factual,2010-01-16 12:00:00,43.552425,85.987656,0.8358638202868653,0.934365136464631,0.8757756520169332,0.8101370674112971
r1i1p1f1,124,factual,2010-01-16 12:00:00,64.77464,209.05,0.9979719469953937,0.9904899874329509,0.9445392754084896,0.9998668827902264
r1i1p1f1,125,factual,2010-02-15 00:00:00,-25.254604,134.15384,0.9826770546850564,0.9838229806781499,0.873247702975843,0.99799549010342
r1i1p1f1,126,factual,2010-02-15 00:00:00,3.0450094,286.00543,0.6507010680612128,0.9999217239962837,0.9626741308588966,0.9663523697569484
r1i1p1f1,127,factual,2010-02-15 00:00:00,1.5211269,19.321428,0.657984676316461,0.9999704027999115,0.9999990973002022,0.9999993781439713
r1i1p1f1,128,factual,2010-02-15 00:00:00,42.17153,277.57462,0.9445787953982244,0.9077035811109863,0.9109729233259796,0.999668341482114
r1i1p1f1,129,factual,2010-03-16 12:00:00,3.5992596,23.248175,0.688804454791605,0.9998652414436119,0.9999983422283614,0.9999966777243284
r1i1p1f1,130,factual,2010-03-16 12:00:00,27.47247,54.886364,0.8719451721668445,0.9946554136314453,0.9497651541571833,0.9885253015654994
r1i1p1f1,131,factual,2010-03-16 12:00:00,63.52941,256.32352,0.9533400690499773,0.8858060961305337,0.7684886240782781,0.9888678662091697
r1i1p1f1,132,factual,2010-04-16 00:00:00,-4.0465875,286.20193,0.6672172274297278,0.9998976328455725,0.9830698467389498,0.9711633171435197
r1i1p1f1,133,factual,2010-04-16 00:00:00,16.087406,351.10294,0.6858761481425275,0.9995689434697,0.999977182116722,0.9999959453745525
r1i1p1f1,134,factual,2010-04-16 00:00:00,22.982244,33.33992,0.9381028720189477,0.9999016934089789,0.9962894049522517,0.9990353665376726
r1i1p1f1,135,factual,2010-04-16 00:00:00,18.380281,265.39062,0.9570229319821228,0.999159183520274,0.9986033321017738,0.9999925964075732
r1i1p1f1,136,factual,2010-05-16 12:00:00,-3.1592636,19.576923,0.6029284361943993,0.9999540156770987,0.9999923374248095,0.9999984353664636
r1i1p1f1,137,factual,2010-05-16 12:00:00,4.0168285,285.9091,0.5685843098853106,0.9998698125881007,0.9716842313879723,0.9750802167050061
r1i1p1f1,138,factual,2010-05-16 12:00:00,15.0422535,33.916668,0.8997994749620815,0.9878468240485563,0.9825763521702181,0.9905770467991812
r1i1p1f1,139,factual,2010-05-16 12:00:00,51.85865,282.9018,0.9767298666839825,0.9856112027841305,0.9971184512187645,0.9999999999300968
r1i1p1f1,140,factual,2010-06-16 00:00:00,-78.74625,21.811024,0.46292588024929593,0.8072101431047709,0.9276975376188555,0.9876185952250813
r1i1p1f1,141,factual,2010-06-16 00:00:00,-83.61472,315.85403,0.950937700358795,0.8560078052253584,0.9726081445115811,0.9993623037264563
r1i1p1f1,142,factual,2010-06-16 00:00:00,-75.394966,88.695656,0.9776899537682301,0.4797783913300774,0.5121685616127739,0.8556914893720003
r1i1p1f1,143,factual,2010-06-16 00:00:00,-9.816574,24.418604,0.6906904096722893,0.9987446051109031,0.9993205822399739,0.999857195327956
r1i1p1f1,144,factual,2010-08-16 12:00:00,-22.863852,26.049383,0.9821233105740187,0.9904533524627023,0.9941941828790409,0.999941871526503
r1i1p1f1,145,factual,2010-09-16 00:00:00,-79.7644,225.37383,0.9519816633661047,0.6493905880379289,0.8629066080919807,0.9291111847607192
r1i1p1f1,146,factual,2010-09-16 00:00:00,-29.515543,132.78017,0.9967392017905923,0.9897694365299525,0.9411295524493042,0.9997977459022356
r1i1p1f1,147,factual,2010-09-16 00:00:00,-17.191902,311.1979,0.7577766237440506,0.9966529057547563,0.9963949334781599,0.9970001826137017
r1i1p1f1,148,factual,2010-10-16 12:00:00,-12.992957,305.14206,0.7777527671796036,0.9999128106809118,0.9904173080990165,0.9838952366432872
r1i1p1f1,149,factual,2010-11-16 00:00:00,35.57803,271.84564,0.9879075093931379,0.9188606976768471,0.9733860784003747,0.9994734688719381
r1i1p1f1,150,factual,2010-11-16 00:00:00,38.43828,60.55147,0.8255559893527942,0.9892106283425008,0.8503603361386805,0.9017021697703599
r1i1p1f1,151,factual,2010-12-16 12:00:00,42.40141,115.875,0.9096400566169427,0.9720072844534992,0.9803808026919396,0.9709588129035185
r1i1p1f1,152,factual,2010-12-16 12:00:00,57.649647,118.28125,0.9338067221330135,0.9829018911945085,0.9936871414910107,0.9997483524171135
r1i1p1f1,153,factual,2010-12-16 12:00:00,66.91147,238.62637,0.9178509854233184,0.9935254558018499,0.9897710903933183,0.9999981186646025
r1i1p1f1,154,factual,2010-12-16 12:00:00,69.802826,106.666664,0.9737115623929041,0.9562075840497043,0.8367547295843428,0.9999744396879973
r1i1p1f1,155,factual,2011-01-16 12:00:00,12.854821,19.77564,0.7371587502568995,0.99545020601463,0.9722981623063481,0.9799091498937822
r1i1p1f1,156,factual,2011-01-16 12:00:00,31.572771,265.0926,0.9458051230343427,0.9304475876852533,0.9952008231314586,0.9999448956682381
r1i1p1f1,157,factual,2011-02-15 00:00:00,44.49511,271.05933,0.9592581770033382,0.9387975082305677,0.9555595897054242,0.9990358521669284
r1i1p1f1,158,factual,2011-03-16 12:00:00,22.610544,48.081394,0.8916996723074401,0.9972463970592275,0.9604329468843038,0.97374842058386
r1i1p1f1,159,factual,2011-03-16 12:00:00,27.115744,256.46738,0.9286384384747001,0.9586114267005788,0.9514417412763567,0.9970319911717248
r1i1p1f1,160,factual,2011-03-16 12:00:00,30.169014,58.444443,0.8600128425453528,0.9794436650245443,0.8536112010126196,0.9284102139361867
r1i1p1f1,161,factual,2011-03-16 12:00:00,43.212105,270.44775,0.9946958489159525,0.9379047952428791,0.9916031812971827,0.999916503887482
r1i1p1f1,162,factual,2011-04-16 00:00:00,23.577465,260.5,0.8919633238825385,0.9628526446650605,0.9486141439140454,0.9968007605151918
r1i1p1f1,163,factual,2011-05-16 12:00:00,-74.77359,106.05578,0.9444105328703595,0.688930265471714,0.8424805409028,0.9753802789462721
r1i1p1f1,164,factual,2011-05-16 12:00:00,26.495443,258.62744,0.9906082471105473,0.9619050711585003,0.9591556514496866,0.9964701857301521
r1i1p1f1,165,factual,2011-06-16 00:00:00,-71.408455,37.765152,0.9310927124396251,0.7535753925900309,0.932237392362986,0.9917081881453361
r1i1p1f1,166,factual,2011-06-16 00:00:00,-75.31068,255.36765,0.9900208366009594,0.810663650521186,0.7894210830021768,0.9771985759180455
r1i1p1f1,167,factual,2011-09-16 00:00:00,-80.244736,246.63498,0.962240150754063,0.9224327777926786,0.9786978681440021,0.9965747598429285
r1i1p1f1,168,factual,2011-10-16 12:00:00,-13.996478,306.85416,0.7508828963869603,0.9996756730440237,0.9878544751321423,0.9831252606051286
r1i1p1f1,169,factual,2011-12-16 12:00:00,55.952118,289.7,0.9723480954327052,0.9764621912556805,0.9562313644737704,0.9999980460360067
r1i1p1f1,170,factual,2011-12-16 12:00:00,69.13421,257.7451,0.965390245840875,0.9878683387206904,0.9849266033470687,0.9999999939121887
r1i1p1f1,171,factual,2012-01-16 12:00:00,60.559414,140.10564,0.8816635219120769,0.9840740052459965,0.9824350759492082,0.9999391697090875
r1i1p1f1,172,factual,2012-01-16 12:00:00,55.521137,290.875,0.9181848353388469,0.9796970318879191,0.9651389568909041,0.9999982697393238
r1i1p1f1,173,factual,2012-01-16 12:00:00,65.87102,267.9386,0.9720628505738803,0.9817877533059164,0.9313395386738035,0.999999717223721
r1i1p1f1,174,factual,2012-02-15 12:00:00,-87.63064,231.93925,0.965962069082751,0.8362959677918861,0.9688620858758781,0.9978163997253932
r1i1p1f1,175,factual,2012-02-15 12:00:00,-31.61972,132.84723,0.8798004274975607,0.9510133066788471,0.9104057499132766,0.9985115038032066
r1i1p1f1,176,factual,2012-02-15 12:00:00,48.396534,88.78205,0.9347088493370423,0.8806973022519518,0.8634602881796336,0.8048755501452223
r1i1p1f1,177,factual,2012-02-15 12:00:00,64.521126,105.416664,0.9139581636709475,0.9460582851287941,0.9015345991877239,0.9994815757075678
r1i1p1f1,178,factual,2012-03-16 12:00:00,-31.982666,130.91347,0.9564972629013303,0.9697066275675281,0.9685513316915384,0.9999234926271735
r1i1p1f1,179,factual,2012-03-16 12:00:00,35.314426,110.985916,0.9486438303230292,0.9785587009990803,0.9357577585138264,0.8989330035024614
r1i1p1f1,180,factual,2012-03-16 12:00:00,47.68611,56.587303,0.949220191961233,0.9573229753938276,0.905529231375104,0.9930146269360393
r1i1p1f1,181,factual,2012-04-16 00:00:00,52.595016,28.798883,0.3705178489688983,0.9920859906311033,0.9948475509364448,0.9999994389435178
r1i1p1f1,182,factual,2012-04-16 00:00:00,46.503017,121.71429,0.9877563084808443,0.9784253588570334,0.996739420764288,0.996210766429552
r1i1p1f1,183,factual,2012-05-16 12:00:00,64.517876,21.73077,0.8105228931086849,0.989781688021974,0.9987369067054808,0.9999465841332312
r1i1p1f1,184,factual,2012-06-16 00:00:00,-0.69513863,20.806452,0.6536655111145778,0.9997975745113933,0.9993487590710528,0.9996048004038512
r1i1p1f1,185,factual,2012-06-16 00:00:00,52.91348,125.85714,0.9572959579225186,0.9938475186111493,0.9919194694261505,0.9999976290719362
r1i1p1f1,186,factual,2012-07-16 12:00:00,-74.27277,101.28141,0.9852097753673333,0.6311158755872314,0.7629031146185207,0.9473832082653734
r1i1p1f1,187,factual,2012-07-16 12:00:00,-16.715492,296.76666,0.8379759770367498,0.9991978216275763,0.9628618282008363,0.939448683366337
r1i1p1f1,188,factual,2012-08-16 12:00:00,-77.71903,9.318182,0.9976153517194467,0.65085326373719,0.737274292014932,0.9100569226853837
r1i1p1f1,189,factual,2012-08-16 12:00:00,-25.827465,146.5625,0.7645947363388654,0.9609952981960753,0.8877828277970494,0.9975630542611412
r1i1p1f1,190,factual,2012-08-16 12:00:00,-5.4873977,294.01315,0.8731199996989258,0.9999979438752274,0.992739591283042,0.9683405723860258
r1i1p1f1,191,factual,2012-08-16 12:00:00,-1.8526543,20.192308,0.8901724963214379,0.9999679797041383,0.9999403304974374,0.9999162942284675
r1i1p1f1,192,factual,2012-09-16 00:00:00,-85.71204,158.45679,0.9558756192036407,0.7837148185371541,0.8288172500389857,0.9344704575476728
r1i1p1f1,193,factual,2012-09-16 00:00:00,-83.033775,247.21239,0.980221479920085,0.8387704469372634,0.9457481720435396,0.9760856486039922
r1i1p1f1,194,factual,2012-09-16 00:00:00,-12.511736,305.83334,0.7194735743051388,0.999667183255226,0.9892556769750698,0.9796661526993875
r1i1p1f1,195,factual,2012-10-16 12:00:00,-2.9661975,291.35,0.8324983922119831,0.9999813025735018,0.9248786553036518,0.9217026911024513
r1i1p1f1,196,factual,2012-10-16 12:00:00,78.155815,313.51562,0.8586436199197516,0.9721887064582464,0.9752347892087201,0.9918526268581798
r1i1p1f1,197,factual,2012-11-16 00:00:00,66.825066,150.64885,0.9389745563925929,0.9980873744045765,0.9998136566227489,0.9999999994376096
r1i1p1f1,198,factual,2012-12-16 12:00:00,-3.9519467,311.7157,0.9935803490390325,0.999915424261583,0.9960475939134686,0.9991215500311498
r1i1p1f1,199,factual,2012-12-16 12:00:00,22.28169,50.0,0.7080901931504922,0.99764409546926,0.9687224093046766,0.9781869258688193
r1i1p1f1,200,factual,2013-01-16 12:00:00,34.050053,65.0,0.9964039871557391,0.9824703438636851,0.7482318441037372,0.9259873285818208
r1i1p1f1,201,factual,2013-02-15 00:00:00,20.802816,8.611111,0.9212072590109126,0.9989349751670425,0.8881984636530069,0.980864884403644
r1i1p1f1,202,factual,2013-02-15 00:00:00,14.327784,353.4091,0.6674946883575339,0.9996638728520602,0.9988824145138201,0.9997951573735208
r1i1p1f1,203,factual,2013-02-15 00:00:00,31.912153,62.683617,0.9160380498425538,0.9948243079578306,0.8535993481055445,0.9792151506345522
r1i1p1f1,204,factual,2013-02-15 00:00:00,34.057587,110.33088,0.9570021121602131,0.9695316186941624,0.8467716491536145,0.8392204095547995
r1i1p1f1,205,factual,2013-05-16 12:00:00,-80.62344,153.75,0.5736284708231683,0.8250623377433995,0.8154895379490292,0.9805097021018463
r1i1p1f1,206,factual,2013-06-16 00:00:00,47.721626,282.79413,0.8459917048186706,0.9834333017877952,0.9947857373220339,0.9999997427809694
r1i1p1f1,207,factual,2013-09-16 00:00:00,-10.538814,306.36627,0.6523208473337646,0.9998379392940424,0.99159024133545,0.98331226444434
r1i1p1f1,208,factual,2013-09-16 00:00:00,47.904144,83.768654,0.5899278613267601,0.947271350820416,0.732464834553465,0.7234394376063705
r1i1p1f1,209,factual,2013-10-16 12:00:00,-13.958576,310.41177,0.9770758800117857,0.9996113402873379,0.9995870232930463,0.9996282892116052
r1i1p1f1,210,factual,2013-10-16 12:00:00,-11.577464,20.333334,0.9999127474206196,0.999973022507841,0.9993050309613952,0.9999695714125658
r1i1p1f1,211,factual,2013-10-16 12:00:00,49.41177,49.068626,0.965776037758231,0.8989298723768551,0.9222009606683137,0.9980900999561372
r1i1p1f1,212,factual,2013-11-16 00:00:00,40.805714,244.74265,0.999990105824248,0.9834578524373699,0.993604172273251,0.9999468062822078
r1i1p1f1,213,factual,2013-11-16 00:00:00,53.12974,120.57692,0.9630625597556385,0.9952395188346023,0.9988493213503601,0.9999464734598722
r1i1p1f1,214,factual,2013-11-16 00:00:00,48.793358,41.231342,0.9508047407546854,0.9099487493219589,0.8463313136723225,0.9980680889781693
r1i1p1f1,215,factual,2013-11-16 00:00:00,57.70487,59.602272,0.8988573218955028,0.9244957113333885,0.9823748842044655,0.9987057264354732
r1i1p1f1,216,factual,2013-12-16 12:00:00,68.70997,152.38637,0.9508098110854715,0.9815107007089874,0.9964991766803457,0.9999993159936805
r1i1p1f1,217,factual,2014-01-16 12:00:00,65.10883,76.742424,0.8817366361551933,0.9513577145196114,0.9869273708411997,0.999047493351451
r1i1p1f1,218,factual,2014-02-15 00:00:00,-21.926151,122.16216,0.9374650789279282,0.9865062479462714,0.846233649097466,0.9965456914561946
r1i1p1f1,219,factual,2014-02-15 00:00:00,23.630083,107.21698,0.9992161718052126,0.9897617942041237,0.9872800561072942,0.9971016974783222
r1i1p1f1,220,factual,2014-02-15 00:00:00,38.83099,271.39584,0.9999667608177492,0.9293445973419217,0.9940550821954264,0.9998500772326104
r1i1p1f1,221,factual,2014-02-15 00:00:00,64.49678,156.78809,0.9922033509094387,0.9977324271506088,0.9993379125819448,0.9999999998416252
r1i1p1f1,222,factual,2014-02-15 00:00:00,71.461266,91.25,0.9496280602779951,0.9977177723616006,0.9976898651297293,0.9999992358099535
r1i1p1f1,223,factual,2014-03-16 12:00:00,44.08265,270.5921,0.9916435823075296,0.9234388290131426,0.9921709767027531,0.999383043607712
r1i1p1f1,224,factual,2014-04-16 00:00:00,20.788733,261.66666,0.9999499900610466,0.9948501697547308,0.9943391043895538,0.9998755042672356
r1i1p1f1,225,factual,2014-04-16 00:00:00,51.106533,48.892216,0.9786012469356108,0.9725603451207581,0.9903173547290983,0.9999805299090486
r1i1p1f1,226,factual,2014-06-16 00:00:00,-75.25897,35.403225,0.8921166573273258,0.6708295618854776,0.8272271381805345,0.8870050599752396
r1i1p1f1,227,factual,2014-06-16 00:00:00,-13.75759,29.541285,0.9999896040455991,0.999923040169431,0.9998657528611671,0.9999967887018995
r1i1p1f1,228,factual,2014-07-16 12:00:00,-13.425096,30.265152,0.9999023180233005,0.9992732473185866,0.9977530704505928,0.9999073256825373
r1i1p1f1,229,factual,2014-07-16 12:00:00,27.887325,44.338234,0.9773373446366364,0.9954103922887275,0.9645949607912144,0.9600737452141687
r1i1p1f1,230,factual,2014-07-16 12:00:00,42.09196,248.30882,0.962470997706333,0.9549035097475411,0.9800550926196677,0.9984214704565402
r1i1p1f1,231,factual,2014-08-16 12:00:00,-81.77802,235.20642,0.931372078427679,0.6379102110040809,0.7153851539190506,0.8689991356978182
r1i1p1f1,232,factual,2014-08-16 12:00:00,-14.199316,296.19748,0.9999993152750252,0.9998490337593122,0.9915209837817214,0.9590942524290612
r1i1p1f1,233,factual,2014-08-16 12:00:00,-17.581137,138.58696,0.9676961034424029,0.994686073232728,0.9612379305496216,0.9988668234070047
r1i1p1f1,234,factual,2014-09-16 00:00:00,-11.642683,301.05978,0.9999980042722377,0.9996428654486654,0.977497113695973,0.9608369789586308
r1i1p1f1,235,factual,2014-09-16 00:00:00,53.53905,126.27273,0.9976097517409204,0.989315567216277,0.9911963022281302,0.9999942934423948
r1i1p1f1,236,factual,2014-10-16 12:00:00,-15.979512,305.13257,0.9999959260878288,0.9990166856000205,0.986462986753376,0.973924532073237
r1i1p1f1,237,factual,2014-10-16 12:00:00,43.816902,244.66667,0.9534529079116947,0.9343507821600034,0.9639839444443107,0.9978570285428198
r1i1p1f1,0,counterfactual,2004-02-15 12:00:00,34.71524,39.81884,0.5641360880197321,0.0,0.963290956973969,0.9620511157629429
r1i1p1f1,1,counterfactual,2004-03-16 12:00:00,23.957745,46.833332,0.17126732406735057,0.01203722702996457,0.0027737919229494645,0.0
r1i1p1f1,2,counterfactual,2004-03-16 12:00:00,31.021128,107.708336,0.05798855155528626,0.002215062609256413,0.0,0.0060966622264558845
r1i1p1f1,3,counterfactual,2004-03-16 12:00:00,69.5849,282.89474,0.041074136579927645,0.008978869390306232,0.041929910640145285,0.008894659366807112
r1i1p1f1,4,counterfactual,2004-03-16 12:00:00,79.33604,286.1508,0.026090180162876564,0.007789572915081311,0.0,0.0
r1i1p1f1,5,counterfactual,2004-04-16 00:00:00,33.416706,39.051723,0.1567998132195807,0.01471396508233036,0.0,0.0
r1i1p1f1,6,counterfactual,2004-06-16 00:00:00,-77.4313,42.337135,0.4235437347791198,0.016924374881736592,0.0,0.050995947702569544
r1i1p1f1,7,counterfactual,2004-06-16 00:00:00,-14.586391,26.514084,0.1731237380598798,0.0032564136878251437,0.0007206396150105654,0.0
r1i1p1f1,8,counterfactual,2004-06-16 00:00:00,53.12759,11.764706,0.3678286227020735,0.009035544638774762,0.05406275538408922,0.17858648657844067
r1i1p1f1,9,counterfactual,2004-07-16 12:00:00,-72.54161,114.03409,0.013865445558448042,0.0,0.0,0.0
r1i1p1f1,10,counterfactual,2004-07-16 12:00:00,-20.189835,135.57971,0.37448400259118453,0.03448245977680919,0.1891728209113731,0.20558064128450804
r1i1p1f1,11,counterfactual,2004-07-16 12:00:00,25.352112,22.57353,0.38470066466869646,0.00763609642554075,0.0544229955710448,0.07534940495081965
